movieId,region,platforms
69,EC,Netflix
69,EE,Netflix
69,GB,Netflix
69,GT,Netflix
69,HN,Netflix
69,IE,Netflix
69,LT,Netflix
69,LV,Netflix
69,MX,Netflix
69,PE,Netflix
69,PL,Netflix
69,PY,Netflix
69,RO,Netflix
69,US,HBO Max|Sling TV
69,VE,Netflix
70,AU,BINGE|Foxtel Now|Stan
70,CA,Amazon Prime Video|Super Channel Amazon Channel
70,GB,Virgin TV Go
70,HK,Ivi
70,IT,Netflix|Sky Go|Now TV
70,LT,Telia Play
70,NL,KPN
70,NO,Strim
70,RO,Horizon
70,RU,Ivi|Wink|More TV|Kinopoisk
70,TW,Ivi
70,US,fuboTV|AMC Plus|AMC+ Roku Premium Channel|CBS|DIRECTV|Spectrum On Demand
71,AR,HBO Max
71,BO,HBO Max
71,BR,HBO Max
71,CA,Hoopla
71,CL,HBO Max
71,CO,HBO Max
71,CR,HBO Max
71,EC,HBO Max|Movistar Play
71,GT,HBO Max
71,HN,HBO Max
71,MX,HBO Max
71,NL,KPN
71,NO,Strim
71,PE,HBO Max
71,PY,HBO Max
71,RO,Horizon
71,US,Hoopla
71,VE,HBO Max
72,AU,Amazon Prime Video
72,CA,Amazon Prime Video|Hoopla
72,IT,Amazon Prime Video
72,NZ,Amazon Prime Video
72,US,Amazon Prime Video|Hoopla
75,CA,Amazon Prime Video|Hoopla
75,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Hoopla|Starz|Spectrum On Demand
76,CA,Amazon Prime Video
76,KR,wavve
79,AR,HBO Max|HBO Go
79,BO,HBO Max
79,BR,HBO Max|HBO Go|Oi Play
79,CA,Netflix
79,CL,HBO Max|HBO Go
79,CO,HBO Max|HBO Go
79,CR,HBO Max
79,DK,Netflix
79,EC,HBO Max|HBO Go
79,FI,Netflix
79,GT,HBO Max
79,HN,HBO Max
79,JP,U-NEXT
79,MX,HBO Max|HBO Go
79,NL,Film1|KPN
79,NO,Netflix
79,PE,HBO Max|HBO Go
79,PL,Horizon
79,PY,HBO Max
79,SE,Netflix
79,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|DIRECTV|Spectrum On Demand
79,VE,HBO Max|HBO Go
79,ZA,Netflix
80,CA,Criterion Channel
80,HK,Viu
80,TR,Mubi
80,US,Criterion Channel
81,FR,Canal+
82,CA,Hoopla
82,DK,Filmstriben
82,IT,Amazon Prime Video
82,NO,Strim
82,PL,Horizon
82,SE,Draken Films|TriArt Play
82,US,Hoopla|Film Movement Plus
84,CA,Amazon Prime Video
84,US,Amazon Prime Video
86,AU,BINGE|Foxtel Now
86,CA,Hoopla
86,NO,Strim
86,RU,Wink|Kinopoisk
86,US,Hoopla
87,IN,Hotstar
88,PL,Horizon
88,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|DIRECTV|Spectrum On Demand
89,AU,Paramount Plus
89,CA,Hollywood Suite
89,JP,U-NEXT
89,US,Amazon Prime Video|Paramount Plus|Paramount+ Amazon Channel|CBS
92,ES,HBO
92,PT,HBO Portugal
92,RU,More TV
92,US,fuboTV
93,ES,Rakuten TV
93,US,Hulu|Paramount Plus|Paramount+ Amazon Channel|EPIX Amazon Channel|Epix Roku Premium Channel|DIRECTV|Epix|Spectrum On Demand
94,CA,Amazon Prime Video
94,US,HBO Max|HBO Now|Max Go|DIRECTV|Spectrum On Demand
95,AR,Star Plus
95,AT,Disney Plus
95,AU,Disney Plus
95,BE,Disney Plus
95,BO,Star Plus
95,BR,Star Plus
95,CA,Disney Plus
95,CH,Disney Plus
95,CL,Star Plus
95,CO,Star Plus
95,CR,Star Plus
95,DE,Disney Plus
95,DK,Disney Plus
95,EC,Star Plus
95,ES,Disney Plus
95,FI,Disney Plus
95,FR,Disney Plus
95,GB,Disney Plus
95,GT,Star Plus
95,HK,Disney Plus
95,HN,Star Plus
95,IE,Disney Plus
95,IT,Disney Plus
95,JP,Disney Plus
95,KR,Disney Plus
95,MX,Star Plus
95,NL,Disney Plus|KPN
95,NO,Disney Plus
95,NZ,Disney Plus
95,PE,Star Plus
95,PT,Disney Plus
95,PY,Star Plus
95,RO,Horizon
95,RU,Ivi
95,SE,Disney Plus|Comhem Play
95,SG,Disney Plus
95,TW,Disney Plus
95,US,fuboTV|Showtime Amazon Channel|Showtime Roku Premium Channel|Showtime|DIRECTV|Spectrum On Demand
95,VE,Star Plus
97,CA,Criterion Channel
97,GB,BFI Player|BFI Player Amazon Channel
97,IT,Amazon Prime Video
97,SE,Draken Films
97,TR,blutv
97,US,Criterion Channel
99,HU,HBO Go
100,AR,HBO Max|Movistar Play|HBO Go
100,BO,HBO Max
100,BR,HBO Max|HBO Go|Oi Play
100,CA,Hoopla
100,CL,HBO Max|Movistar Play|HBO Go
100,CO,HBO Max|Movistar Play|HBO Go
100,CR,HBO Max
100,EC,HBO Max|Movistar Play|HBO Go
100,GT,HBO Max
100,HN,HBO Max
100,MX,HBO Max|HBO Go
100,PE,HBO Max|HBO Go
100,PY,HBO Max
100,US,Hoopla
100,VE,HBO Max|HBO Go
101,GB,Virgin TV Go
101,JP,U-NEXT
101,NL,Film1|KPN
101,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|Spectrum On Demand
102,CA,Hoopla
102,US,Hoopla
103,CA,Hoopla
103,ES,HBO Max
103,US,Hoopla
104,AR,Netflix
104,AU,Netflix|BINGE|Foxtel Now
104,BO,Netflix
104,BR,Oi Play
104,CA,Crave Starz|Starz Play Amazon Channel
104,CL,Netflix
104,CO,Netflix
104,CR,Netflix
104,DK,Netflix
104,EC,Netflix
104,ES,Netflix
104,FI,Netflix
104,GB,Netflix|Sky Go|Now TV Cinema|Virgin TV Go
104,GT,Netflix
104,HN,Netflix
104,IE,Netflix|Sky Go|Now TV Cinema
104,MX,Netflix
104,NL,KPN
104,NO,Netflix|Strim
104,NZ,Netflix
104,PE,Netflix
104,PL,Horizon
104,PY,Netflix
104,RU,Wink
104,SE,Netflix
104,US,Spectrum On Demand
104,VE,Netflix
105,AR,Amazon Prime Video|HBO Max|Movistar Play
105,AU,Netflix|BINGE|Foxtel Now|Paramount Plus
105,BO,Amazon Prime Video|HBO Max
105,BR,HBO Max|NOW
105,CH,SwissCom
105,CL,Amazon Prime Video|HBO Max|Movistar Play
105,CO,Amazon Prime Video|HBO Max|Movistar Play
105,CR,Amazon Prime Video|HBO Max
105,EC,Amazon Prime Video|HBO Max|Movistar Play
105,GB,Virgin TV Go
105,GT,Amazon Prime Video|HBO Max
105,HK,Netflix
105,HN,Amazon Prime Video|HBO Max
105,ID,Netflix
105,JP,Netflix|dTV
105,KR,wavve
105,MX,Amazon Prime Video|HBO Max
105,NL,KPN
105,NO,Strim
105,NZ,Netflix
105,PE,Amazon Prime Video|HBO Max
105,PH,Netflix
105,PY,Amazon Prime Video|HBO Max
105,SG,Netflix
105,TH,Netflix
105,TW,Netflix
105,VE,Amazon Prime Video|HBO Max
106,AT,Alleskino
106,CH,Alleskino
106,DE,Alleskino
106,KR,wavve
107,AR,Disney Plus
107,AT,Disney Plus|UPC TV
107,AU,Disney Plus
107,BE,Disney Plus
107,BO,Disney Plus
107,BR,Disney Plus
107,CA,Disney Plus
107,CH,Disney Plus|UPC TV
107,CL,Disney Plus
107,CO,Disney Plus
107,CR,Disney Plus
107,DE,Disney Plus
107,DK,Disney Plus
107,EC,Disney Plus
107,ES,Disney Plus
107,FI,Disney Plus
107,FR,Disney Plus
107,GB,Disney Plus|Virgin TV Go
107,GT,Disney Plus
107,HK,Disney Plus
107,HN,Disney Plus
107,IE,Disney Plus
107,IT,Disney Plus
107,JP,Disney Plus|Disney Plus
107,KR,Disney Plus
107,MX,Disney Plus
107,NL,Disney Plus
107,NO,Disney Plus
107,NZ,Disney Plus
107,PE,Disney Plus
107,PT,Disney Plus
107,PY,Disney Plus
107,SE,Disney Plus
107,SG,Disney Plus
107,TW,Disney Plus
107,US,Disney Plus
107,VE,Disney Plus
110,AR,Star Plus
110,AT,Disney Plus|UPC TV
110,AU,Disney Plus
110,BE,Disney Plus
110,BO,Star Plus
110,BR,Star Plus
110,CH,Disney Plus|UPC TV
110,CL,Star Plus
110,CO,Star Plus
110,CR,Star Plus
110,DE,Disney Plus
110,DK,Disney Plus
110,EC,Star Plus
110,ES,Disney Plus
110,FI,Disney Plus
110,FR,Disney Plus
110,GB,Disney Plus|Virgin TV Go
110,GT,Star Plus
110,HK,Disney Plus
110,HN,Star Plus
110,IE,Disney Plus
110,IT,Disney Plus
110,JP,Disney Plus|dTV
110,KR,Disney Plus
110,MX,Star Plus
110,NL,Disney Plus|KPN
110,NO,Disney Plus|Strim
110,NZ,Disney Plus
110,PE,Star Plus
110,PT,Disney Plus
110,PY,Star Plus
110,RU,Ivi|Kinopoisk
110,SE,Disney Plus
110,SG,Disney Plus
110,TW,Disney Plus
110,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|DIRECTV|Spectrum On Demand
110,VE,Star Plus
111,AR,Movistar Play
111,AT,UPC TV
111,AU,Netflix|BINGE|Foxtel Now
111,BE,Yelo Play
111,BR,Telecine Play|Claro video|Oldflix|NOW
111,CA,Crave Starz|Starz Play Amazon Channel
111,CH,Amazon Prime Video|UPC TV
111,CL,Movistar Play|Claro video
111,CO,Claro video
111,CR,Claro video
111,EC,Claro video
111,EE,Viaplay
111,ES,Filmin
111,FR,Amazon Prime Video
111,GB,Sky Go|Now TV Cinema|Virgin TV Go
111,GR,Netflix
111,GT,Claro video
111,HN,Claro video
111,IE,Sky Go|Now TV Cinema
111,IN,Sony Liv
111,IT,Now TV|Timvision
111,JP,U-NEXT
111,KR,Netflix
111,LT,Viaplay
111,LV,Viaplay
111,MX,Claro video
111,NL,Film1|KPN
111,NO,Strim
111,PE,Claro video
111,PL,Horizon
111,RU,Netflix|Kinopoisk
112,AU,Paramount Plus
112,BR,Oldflix
112,CA,Crave Starz|Starz Play Amazon Channel
112,HK,Netflix
112,ID,Netflix
112,PH,Netflix
112,PL,Horizon
112,RU,More TV
112,SG,Netflix
112,TH,Netflix
112,TW,Netflix
112,ZA,ShowMax
113,AR,Star Plus
113,AT,Disney Plus
113,AU,Disney Plus
113,BE,Disney Plus
113,BO,Star Plus
113,BR,Star Plus
113,CA,Disney Plus|Hoopla
113,CH,Disney Plus
113,CL,Star Plus
113,CO,Star Plus
113,CR,Star Plus
113,DE,Disney Plus
113,DK,Disney Plus
113,EC,Star Plus
113,ES,Disney Plus
113,FI,Disney Plus
113,FR,Disney Plus
113,GB,Disney Plus
113,GT,Star Plus
113,HN,Star Plus
113,IE,Disney Plus
113,IT,Disney Plus
113,JP,Disney Plus
113,KR,Watcha
113,MX,Star Plus
113,NL,Disney Plus
113,NO,Disney Plus
113,NZ,Disney Plus
113,PE,Star Plus
113,PY,Star Plus
113,RU,Ivi
113,SE,Disney Plus
113,US,Hoopla
113,VE,Star Plus
114,IT,Amazon Prime Video
118,AR,HBO Max|Movistar Play|HBO Go
118,BO,HBO Max
118,BR,HBO Max|HBO Go|Oi Play
118,CL,HBO Max|HBO Go
118,CO,HBO Max|Movistar Play|HBO Go
118,CR,HBO Max
118,EC,HBO Max|Movistar Play|HBO Go
118,GT,HBO Max
118,HN,HBO Max
118,MX,HBO Max|HBO Go
118,PE,HBO Max|HBO Go
118,PY,HBO Max
118,VE,HBO Max|HBO Go
120,PL,Horizon
121,CA,Amazon Prime Video
121,GB,Amazon Prime Video|Virgin TV Go
121,US,Amazon Prime Video
122,DE,EntertainTV
122,GB,Sky Go|Now TV Cinema|Virgin TV Go
122,IE,Sky Go|Now TV Cinema
122,US,CBS
123,AR,Mubi
123,BO,Mubi
123,BR,Mubi
123,CA,Criterion Channel
123,CL,Mubi
123,CO,Mubi
123,CR,Mubi
123,DK,Mubi|Filmstriben
123,EC,Mubi
123,ES,Filmin
123,FI,Mubi
123,GT,Mubi
123,HN,Mubi
123,ID,Klik Film
123,KR,Watcha
123,MX,Mubi
123,NL,KPN
123,NO,Mubi|Strim
123,PE,Mubi
123,PY,Mubi
123,RU,Ivi|Wink|Kinopoisk
123,SE,Mubi
123,TH,Netflix
123,TR,blutv|Mubi
123,US,Criterion Channel
123,VE,Mubi
125,US,fuboTV|Paramount Plus|Paramount+ Amazon Channel|History Vault|Curia
131,IT,Amazon Prime Video
132,FR,Canal+
132,US,Amazon Prime Video|Paramount Plus|Paramount+ Amazon Channel|CBS
135,AT,Disney Plus
135,AU,Disney Plus
135,CA,Disney Plus
135,CH,Disney Plus
135,DE,Disney Plus
135,DK,Disney Plus
135,ES,Disney Plus
135,FI,Disney Plus
135,FR,Disney Plus
135,GB,Disney Plus
135,HU,Horizon
135,IE,Disney Plus
135,IT,Disney Plus
135,JP,Disney Plus
135,NO,Disney Plus
135,NZ,Disney Plus
135,PT,Disney Plus
135,RU,Ivi
135,SE,Disney Plus
135,US,Max Go|DIRECTV|Cinemax Amazon Channel
140,AR,Star Plus
140,AT,Disney Plus
140,AU,Disney Plus
140,BO,Star Plus
140,BR,Star Plus|KinoPop
140,CA,Disney Plus|Hoopla
140,CH,Disney Plus
140,CL,Star Plus
140,CO,Star Plus
140,CR,Star Plus
140,DE,Disney Plus
140,DK,Disney Plus
140,EC,Star Plus
140,ES,Disney Plus
140,FI,Disney Plus
140,FR,Disney Plus
140,GB,Disney Plus
140,GT,Star Plus
140,HN,Star Plus
140,IE,Disney Plus
140,IT,Disney Plus
140,JP,Disney Plus
140,MX,Star Plus
140,NO,Disney Plus
140,NZ,Disney Plus
140,PE,Star Plus
140,PT,Disney Plus
140,PY,Star Plus
140,SE,Disney Plus
140,SG,Disney Plus
140,US,Hoopla
140,VE,Star Plus
141,AT,Sky Ticket|Sky Go|Sky X
141,AU,Stan
141,CA,MGM Amazon Channel
141,CH,SwissCom|Sky
141,DE,Sky Ticket|Sky Go
141,GB,Virgin TV Go|MGM Amazon Channel
141,NL,KPN
141,NO,Strim
141,PL,Player
141,RU,Okko
141,US,HBO Max|HBO Now|Max Go|DIRECTV|Spectrum On Demand
145,AT,Netflix|Sky Ticket|Sky Go|Sky X|UPC TV
145,AU,Amazon Prime Video|BINGE|Foxtel Now
145,BE,Netflix
145,BR,Claro video|NOW
145,CA,Netflix|Crave Starz|Starz Play Amazon Channel|Club Illico
145,CH,Netflix|UPC TV
145,CL,Claro video
145,CO,Claro video
145,DE,Netflix|Sky Ticket|Sky Go
145,DK,Netflix
145,EC,Movistar Play|Claro video
145,EE,Viaplay
145,ES,Netflix
145,FI,Netflix
145,FR,Netflix
145,GB,Netflix|Virgin TV Go
145,HK,Netflix
145,ID,Netflix
145,IE,Netflix
145,IT,Now TV
145,JP,Netflix|Amazon Prime Video
145,KR,Netflix|wavve
145,LT,Viaplay
145,LV,Viaplay
145,MX,Claro video
145,NL,Netflix|KPN
145,NO,Netflix|Strim
145,NZ,Netflix|Neon TV
145,PE,Claro video
145,PH,Netflix
145,PL,Player
145,PT,Netflix
145,RO,Horizon
145,RU,More TV|Kinopoisk
145,SE,Netflix|Comhem Play
145,SG,Netflix
145,TH,Netflix
145,TR,Netflix
145,TW,Netflix
145,US,HBO Max
146,US,HBO Max
147,BR,Looke|NOW
149,JP,U-NEXT
150,AR,Netflix|HBO Max|Movistar Play|HBO Go
150,AU,Netflix|BINGE|Foxtel Now|Stan
150,BE,Amazon Prime Video
150,BG,Amazon Prime Video
150,BO,Netflix|HBO Max
150,BR,Netflix|Star Plus|Telecine Play|Oi Play
150,CH,Netflix|SwissCom
150,CL,Netflix|HBO Max|Movistar Play|HBO Go
150,CO,Netflix|HBO Max|Movistar Play|HBO Go
150,CR,Netflix|HBO Max
150,CZ,Amazon Prime Video
150,EC,Netflix|HBO Max|Movistar Play|HBO Go
150,EE,Amazon Prime Video
150,ES,Netflix|Filmin|Movistar Plus
150,GB,Netflix|Sky Go|Now TV Cinema|Virgin TV Go
150,GR,Netflix
150,GT,Netflix|HBO Max
150,HN,Netflix|HBO Max
150,IE,Netflix|Sky Go|Now TV Cinema
150,IN,Netflix
150,IT,Netflix|Amazon Prime Video|Sky Go|Now TV
150,JP,U-NEXT
150,KR,wavve
150,LT,Amazon Prime Video
150,LV,Amazon Prime Video
150,MX,Netflix|HBO Max|HBO Go
150,NL,Netflix|Netflix Kids|KPN
150,NO,Strim
150,NZ,Netflix
150,PE,HBO Max|HBO Go
150,PT,Netflix
150,PY,Netflix|HBO Max
150,RO,Amazon Prime Video
150,RU,Amazon Prime Video|More TV
150,US,fuboTV|Showtime Amazon Channel|AMC Plus|AMC+ Roku Premium Channel|Showtime|DIRECTV|Sling TV|BBC America|Spectrum On Demand
150,VE,Netflix|HBO Max|HBO Go
150,ZA,Netflix
151,AU,Stan
151,CA,MGM Amazon Channel
151,FR,Canal+|OCS Go
151,IT,Sky Go|Now TV
151,NL,KPN
151,US,Max Go|DIRECTV|Cinemax Amazon Channel
152,AR,Movistar Play|QubitTV
152,BR,Looke
152,CA,Shudder|Shudder Amazon Channel|ARROW
152,CL,Movistar Play|QubitTV
152,CO,Movistar Play
152,DK,Amazon Prime Video
152,EC,Movistar Play
152,ES,Filmin
152,FI,Amazon Prime Video
152,FR,Canal+|OCS Go
152,GB,Amazon Prime Video|Virgin TV Go|Shudder|FilmBox Live Amazon Channel|Shudder Amazon Channel|ARROW
152,IE,Amazon Prime Video|Shudder
152,NO,Amazon Prime Video
152,NZ,Amazon Prime Video
152,RU,Okko|Ivi
152,SE,Amazon Prime Video
152,US,AMC Plus|AMC+ Roku Premium Channel|Shudder|Shudder Amazon Channel|Spectrum On Demand|ARROW
152,ZA,Amazon Prime Video
153,AR,Amazon Prime Video|HBO Max|Movistar Play
153,AT,UPC TV
153,AU,Netflix|BINGE|Foxtel Now|Paramount Plus|Stan
153,BO,Amazon Prime Video|HBO Max
153,BR,HBO Max|NOW
153,CA,Crave|Crave Starz|Crave Plus|Starz Play Amazon Channel
153,CH,UPC TV
153,CL,Amazon Prime Video|HBO Max|Movistar Play
153,CO,Amazon Prime Video|HBO Max|Movistar Play
153,CR,Amazon Prime Video|HBO Max
153,EC,Amazon Prime Video|HBO Max|Movistar Play
153,ES,HBO
153,GB,Sky Go|Now TV Cinema|Virgin TV Go
153,GT,Amazon Prime Video|HBO Max
153,HN,Amazon Prime Video|HBO Max
153,IE,Sky Go|Now TV Cinema
153,IT,Amazon Prime Video|Sky Go|Now TV
153,JP,Amazon Prime Video|U-NEXT
153,KR,wavve
153,MX,Amazon Prime Video|HBO Max
153,NL,KPN
153,NO,Strim
153,NZ,Netflix
153,PE,Amazon Prime Video|HBO Max
153,PL,Horizon
153,PY,Amazon Prime Video|HBO Max
153,US,HBO Max
153,VE,Amazon Prime Video|HBO Max
154,AT,Amazon Arthaus Channel
154,BR,Looke|Telecine Play|Oldflix|Oi Play
154,CA,Criterion Channel
154,DE,EntertainTV|Amazon Arthaus Channel
154,ES,Filmin
154,FR,Canal+
154,GB,BFI Player|BFI Player Amazon Channel
154,KR,wavve
154,US,HBO Max|Criterion Channel
156,US,fuboTV
157,CA,iciTouTV|Hoopla|MGM Amazon Channel
157,US,Hoopla
158,AR,Netflix
158,AT,Amazon Prime Video|Sky Ticket|Sky Go|Sky X
158,AU,BINGE|Foxtel Now
158,BO,Netflix
158,CA,Amazon Prime Video|Crave|Crave Starz|Crave Plus|Starz Play Amazon Channel
158,CH,Netflix|Amazon Prime Video|SwissCom|Sky
158,CL,Netflix
158,CO,Netflix
158,CR,Netflix
158,DE,Amazon Prime Video|Sky Ticket|Sky Go
158,EC,Netflix
158,EE,Amazon Prime Video
158,ES,Netflix|Filmin|Movistar Plus
158,FR,Netflix
158,GB,Now TV Cinema|Virgin TV Go
158,GT,Netflix
158,HK,Amazon Prime Video
158,HN,Netflix
158,HU,Amazon Prime Video|Horizon
158,ID,Amazon Prime Video
158,IE,Now TV Cinema
158,IT,Netflix|Sky Go|Now TV
158,LT,Amazon Prime Video
158,LV,Amazon Prime Video
158,MX,Netflix
158,MY,Amazon Prime Video
158,NL,Amazon Prime Video
158,PE,Netflix
158,PH,Amazon Prime Video
158,PL,Amazon Prime Video
158,PT,Netflix|HBO Portugal
158,PY,Netflix
158,RO,Horizon
158,RU,Kinopoisk
158,SG,Amazon Prime Video
158,TH,Amazon Prime Video
158,TR,Amazon Prime Video
158,TW,Amazon Prime Video
158,US,DIRECTV|Freeform|Sling TV|Spectrum On Demand
158,VE,Netflix
159,GB,Virgin TV Go
159,IT,Sky Go|Now TV
159,NO,Strim
160,CH,Netflix
160,DK,Amazon Prime Video
160,EC,Movistar Play
160,FI,Amazon Prime Video
160,KR,Watcha
160,NO,Amazon Prime Video
160,SE,Amazon Prime Video
160,US,fuboTV|Paramount Plus|Paramount+ Amazon Channel
160,ZA,Netflix
161,AR,Star Plus
161,AT,Disney Plus
161,AU,Disney Plus
161,BO,Star Plus
161,BR,Star Plus
161,CA,Disney Plus
161,CH,Disney Plus
161,CL,Star Plus
161,CO,Star Plus
161,CR,Star Plus
161,DE,Disney Plus
161,DK,Disney Plus
161,EC,Star Plus
161,ES,Disney Plus
161,FI,Disney Plus
161,FR,Disney Plus
161,GB,Disney Plus|Virgin TV Go
161,GT,Star Plus
161,HK,Disney Plus
161,HN,Star Plus
161,IE,Disney Plus
161,IT,Disney Plus
161,JP,Disney Plus|dTV
161,KR,Disney Plus
161,MX,Star Plus
161,MY,Hotstar Disney+
161,NO,Disney Plus|Strim
161,NZ,Disney Plus
161,PE,Star Plus
161,PL,Horizon
161,PT,Disney Plus
161,PY,Star Plus
161,SE,Disney Plus
161,SG,Disney Plus
161,TH,Hotstar
161,TW,Disney Plus
161,US,Hulu|Paramount Plus|Paramount+ Amazon Channel|Epix Roku Premium Channel|DIRECTV|Epix|Spectrum On Demand
161,VE,Star Plus
162,CH,Mubi
162,FR,Mubi
163,AR,Netflix
163,AU,Netflix
163,BE,Netflix
163,BG,Netflix
163,BO,Netflix
163,BR,Netflix
163,CA,Netflix
163,CL,Netflix
163,CO,Netflix
163,CR,Netflix
163,CZ,Netflix
163,EC,Netflix
163,EE,Netflix
163,FR,Netflix
163,GB,Netflix|Sky Go|Now TV Cinema|Virgin TV Go
163,GT,Netflix
163,HN,Netflix
163,HU,Netflix
163,IE,Netflix|Sky Go|Now TV Cinema
163,IN,Netflix
163,IT,Netflix
163,JP,Netflix
163,LT,Netflix|Telia Play
163,LV,Netflix
163,MX,Netflix
163,NL,Netflix|KPN
163,NO,Strim
163,NZ,Netflix
163,PE,Netflix
163,PL,Netflix|Horizon
163,PY,Netflix
163,RO,Netflix|Horizon
163,RU,Wink|More TV|Kinopoisk
163,US,Netflix|HBO Max
163,VE,Netflix
163,ZA,Netflix
164,CA,Criterion Channel
164,US,Criterion Channel|DIRECTV|TCM
165,AR,Star Plus
165,AT,Disney Plus|Maxdome|Sky Ticket
165,AU,Disney Plus
165,BE,Disney Plus
165,BO,Star Plus
165,BR,Star Plus
165,CA,Disney Plus
165,CH,Disney Plus
165,CL,Star Plus
165,CO,Star Plus
165,CR,Star Plus
165,DE,Disney Plus|Sky Ticket
165,DK,Disney Plus
165,EC,Star Plus|Movistar Play
165,ES,Disney Plus
165,FI,Disney Plus
165,FR,Disney Plus
165,GB,Disney Plus|Virgin TV Go
165,GT,Star Plus
165,HK,Disney Plus
165,HN,Star Plus
165,ID,Hotstar
165,IE,Disney Plus
165,IT,Disney Plus
165,JP,Disney Plus|dTV
165,KR,Disney Plus
165,LT,Telia Play
165,MX,Star Plus
165,MY,Hotstar
165,NL,Disney Plus|KPN
165,NO,Disney Plus|Strim
165,NZ,Disney Plus
165,PE,Star Plus
165,PL,Horizon|Player
165,PT,Disney Plus
165,PY,Star Plus
165,RU,Kinopoisk
165,SE,Disney Plus
165,SG,Disney Plus
165,TH,Hotstar
165,TW,Disney Plus
165,VE,Star Plus
166,ES,Filmin
166,NO,Strim
168,AT,Netflix
168,AU,Netflix
168,CA,Netflix
168,CH,Netflix
168,DE,Netflix
168,ES,Netflix
168,GB,Netflix
168,IE,Netflix
168,IT,Netflix|Sky Go|Now TV
168,KR,Netflix
168,NL,KPN
168,NO,Strim
168,NZ,Netflix
168,PL,Horizon
168,US,Netflix
168,ZA,Netflix
169,AR,HBO Max
169,AT,UPC TV
169,BO,HBO Max
169,BR,HBO Max
169,CH,UPC TV
169,CL,HBO Max
169,CO,HBO Max
169,CR,HBO Max
169,DK,C More
169,EC,HBO Max|Movistar Play
169,FI,Telia Play
169,FR,Netflix
169,GB,Sky Go|Now TV Cinema|Virgin TV Go
169,GT,HBO Max
169,HN,HBO Max
169,IE,Sky Go|Now TV Cinema
169,MX,HBO Max
169,NL,KPN
169,NO,C More|SumoTV|Strim
169,PE,HBO Max
169,PY,HBO Max
169,RO,Horizon
169,SE,C More|Comhem Play
169,US,Hulu
169,VE,HBO Max
169,ZA,ShowMax
170,AU,Stan
170,CA,Hoopla|MGM Amazon Channel
170,NO,Strim
170,RU,Okko|Ivi
170,US,Amazon Prime Video|Hoopla
171,CA,Hoopla|Fandor
171,US,Amazon Prime Video|Hoopla|Fandor|Fandor Amazon Channel
172,CA,Amazon Prime Video|Super Channel Amazon Channel
172,ES,Amazon Prime Video|Filmin
172,GB,Amazon Prime Video|Virgin TV Go
172,IE,Amazon Prime Video
172,IT,Sky Go|Now TV
172,RO,Horizon
172,US,Netflix
173,GB,Virgin TV Go
173,IT,Infinity
173,PL,Horizon
173,RU,Ivi
173,US,Amazon Prime Video
174,PL,Horizon
174,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|Spectrum On Demand
176,CA,Criterion Channel
176,TR,Netflix
176,US,Amazon Prime Video|Criterion Channel
177,AU,Stan
177,US,Amazon Prime Video
179,AR,Star Plus
179,AT,Disney Plus
179,AU,Disney Plus
179,BE,Disney Plus
179,BO,Star Plus
179,BR,Star Plus
179,CA,Disney Plus|Hoopla
179,CH,Disney Plus
179,CL,Star Plus
179,CO,Star Plus
179,CR,Star Plus
179,DE,Disney Plus
179,DK,Disney Plus
179,EC,Star Plus
179,ES,Disney Plus
179,FI,Disney Plus
179,GB,Disney Plus
179,GT,Star Plus
179,HK,Disney Plus
179,HN,Star Plus
179,IE,Disney Plus
179,IT,Disney Plus
179,JP,Disney Plus
179,MX,Star Plus
179,NL,Disney Plus
179,NO,Disney Plus
179,NZ,Disney Plus
179,PE,Star Plus
179,PY,Star Plus
179,SE,Disney Plus
179,US,Hoopla
179,VE,Star Plus
180,CA,Crave Starz|Starz Play Amazon Channel
180,US,Showtime Roku Premium Channel|DIRECTV|Spectrum On Demand
181,AR,Star Plus
181,AT,Disney Plus
181,AU,Disney Plus
181,BO,Star Plus
181,BR,Star Plus
181,CA,Disney Plus
181,CH,Disney Plus
181,CL,Star Plus
181,CO,Star Plus
181,CR,Star Plus
181,DE,Disney Plus
181,EC,Star Plus
181,GT,Star Plus
181,HN,Star Plus
181,IT,Disney Plus
181,MX,Star Plus
181,NZ,Disney Plus
181,PE,Star Plus
181,PY,Star Plus
181,US,HBO Max|HBO Now|Max Go|DIRECTV|Spectrum On Demand
181,VE,Star Plus
182,AU,Stan
182,CA,MGM Amazon Channel
182,RU,More TV
185,BE,Netflix
185,CA,Netflix|Hollywood Suite
185,EC,Movistar Play
185,HK,Netflix
185,ID,Netflix
185,IT,Netflix
185,KR,Netflix
185,NO,Strim
185,PH,Netflix
185,PT,Netflix
185,RO,Horizon
185,RU,Wink
185,SG,Netflix
185,TH,Netflix
185,TW,Netflix
185,US,Netflix
186,FR,Filmo TV
186,PL,Horizon|Player
186,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|DIRECTV|Spectrum On Demand
187,CA,Hoopla
187,US,Hoopla
188,AU,Amazon Prime Video
188,CA,Amazon Prime Video
188,KR,wavve
188,NZ,Amazon Prime Video
